model,domain,prompting_condition,instance,iteration,plan_text,plan_len,solves_problem,valid_action_percent,consecutive_valid_steps,logical_violations,wallclock_s,prompt_tokens,completion_tokens
qwen25,citycar,cot,instance-08,2,"(move_car_in_road junction1-3 junction2-3 car0 road1)
(move_car_out_road junction2-3 junction2-3 car0 road1)
(build_straight_oneway junction2-3 junction3-3 road2)
(move_car_in_road junction2-3 junction3-3 car0 road2)
(move_car_out_road junction3-3 junction3-0 car0 road2)
(car_arrived junction3-0 car0)
(car_start junction0-3 car1 garage2)
(build_straight_oneway junction0-3 junction1-3 road3)
(move_car_in_road junction0-3 junction1-3 car1 road3)
(move_car_out_road junction1-3 junction1-3 car1 road3)
(build_straight_oneway junction1-3 junction2-3 road4)
(move_car_in_road junction1-3 junction2-3 car1 road4)
(move_car_out_road junction2-3 junction2-3 car1 road4)
(build_straight_oneway junction2-3 junction3-3 road5)
(move_car_in_road junction2-3 junction3-3 car1 road5)
(move_car_out_road junction3-3 junction3-1 car1 road5)
(car_arrived junction3-1 car1)
(diagonal junction0-0 junction1-1)
(diagonal junction0-1 junction1-0)
(diagonal junction0-1 junction1-2)
(diagonal junction0-2 junction1-1)
(diagonal junction0-2 junction1-3)
(diagonal junction0-3 junction1-2)
(diagonal junction1-0 junction0-1)
(diagonal junction1-0 junction2-1)
(diagonal junction1-1 junction0-0)
(diagonal junction1-1 junction0-2)
(diagonal junction1-1 junction2-0)
(diagonal junction1-1 junction2-2)
(diagonal junction1-2 junction0-1)
(diagonal junction1-2 junction0-3)
(diagonal junction1-2 junction2-1)
(diagonal junction1-2 junction2-3)
(diagonal junction1-3 junction0-2)
(diagonal junction1-3 junction2-2)
(diagonal junction2-0 junction1-1)
(diagonal junction2-0 junction3-1)
(diagonal junction2-1 junction1-0)
(diagonal junction2-1 junction1-2)
(diagonal junction2-1 junction3-0)
(diagonal junction2-1 junction3-2)
(diagonal junction2-2 junction1-1)
(diagonal junction2-2 junction1-3)
(diagonal junction2-2 junction3-1)
(diagonal junction2-2 junction3-3)
(diagonal junction2-3 junction1-2)
(diagonal junction2-3 junction3-2)
(diagonal junction3-0 junction2-1)
(diagonal junction3-1 junction2-0)
(diagonal junction3-1 junction2-2)
(diagonal junction3-2 junction2-1)
(diagonal junction3-2 junction2-3)
(diagonal junction3-3 junction2-2)
(starting car0 garage2)
(starting car1 garage2)
(car_start junction0-3 car0 garage2)
(diagonal junction0-0 junction1-1)
(diagonal junction0-1 junction1-0)
(diagonal junction0-1 junction1-2)
(diagonal junction0-2 junction1-1)
(diagonal junction0-2 junction1-3)
(diagonal junction0-3 junction1-2)
(diagonal junction1-0 junction0-1)
(diagonal junction1-0 junction2-1)
(diagonal junction1-1 junction0-0)
(diagonal junction1-1 junction0-2)
(diagonal junction1-1 junction2-0)
(diagonal junction1-1 junction2-2)
(diagonal junction1-2 junction0-1)
(diagonal junction1-2 junction0-3)
(diagonal junction1-2 junction2-1)
(diagonal junction1-2 junction2-3)
(diagonal junction1-3 junction0-2)
(diagonal junction1-3 junction2-2)
(diagonal junction2-0 junction1-1)
(diagonal junction2-0 junction3-1)
(diagonal junction2-1 junction1-0)
(diagonal junction2-1 junction1-2)
(diagonal junction2-1 junction3-0)
(diagonal junction2-1 junction3-2)
(diagonal junction2-2 junction1-1)
(diagonal junction2-2 junction1-3)
(diagonal junction2-2 junction3-1)
(diagonal junction2-2 junction3-3)
(diagonal junction2-3 junction1-2)
(diagonal junction2-3 junction3-2)
(diagonal junction3-0 junction2-1)
(diagonal junction3-1 junction2-0)
(diagonal junction3-1 junction2-2)
(diagonal junction3-2 junction2-1)
(diagonal junction3-2 junction2-3)
(diagonal junction3-3 junction2-2)
(at_car_jun car0 junction0-3)
(build_straight_oneway junction0-3 junction1-3 road0)
(diagonal junction0-0 junction1-1)
(diagonal junction0-1 junction1-0)
(diagonal junction0-1 junction1-2)
(diagonal junction0-2 junction1-1)
(diagonal junction0-2 junction1-3)
(diagonal junction0-3 junction1-2)
(diagonal junction1-0 junction0-1)
(diagonal junction1-0 junction2-1)
(diagonal junction1-1 junction0-0)
(diagonal junction1-1 junction0-2)
(diagonal junction1-1 junction2-0)
(diagonal junction1-1 junction2-2)
(diagonal junction1-2 junction0-1)
(diagonal junction1-2 junction0-3)
(diagonal junction1-2 junction2-1)
(diagonal junction1-2 junction2-3)
(diagonal junction1-3 junction0-2)
(diagonal junction1-3 junction2-2)
(diagonal junction2-0 junction1-1)
(diagonal junction2-0 junction3-1)
(diagonal junction2-1 junction1-0)
(diagonal junction2-1 junction1-2)
(diagonal junction2-1 junction3-0)
(diagonal junction2-1 junction3-2)
(diagonal junction2-2 junction1-1)
(diagonal junction2-2 junction1-3)
(diagonal junction2-2 junction3-1)
(diagonal junction2-2 junction3-3)
(diagonal junction2-3 junction1-2)
(diagonal junction2-3 junction3-2)
(diagonal junction3-0 junction2-1)
(diagonal junction3-1 junction2-0)
(diagonal junction3-1 junction2-2)
(diagonal junction3-2 junction2-1)
(diagonal junction3-2 junction2-3)
(diagonal junction3-3 junction2-2)
(at_car_jun car0 junction0-3)
(in_place road0)
(move_car_in_road junction0-3 junction1-3 car0 road0)",0,False,0.0,0,0,348.448,4740,4096
qwen25,citycar,cot,instance-09,1,"(car_start junction0-2 car0 garage0)
(build_straight_oneway junction0-2 junction1-2 road0)
(move_car_in_road junction0-2 junction1-2 car0 road0)
(move_car_out_road junction1-2 junction0-2 car0 road0)
(build_straight_oneway junction1-2 junction2-2 road1)
(move_car_in_road junction1-2 junction2-2 car0 road1)
(move_car_out_road junction2-2 junction1-2 car0 road1)
(build_straight_oneway junction2-2 junction3-2 road2)
(move_car_in_road junction2-2 junction3-2 car0 road2)
(car_arrived junction3-2 car0)
(car_start junction0-2 car1 garage0)
(build_straight_oneway junction0-2 junction1-2 road3)
(move_car_in_road junction0-2 junction1-2 car1 road3)
(move_car_out_road junction1-2 junction0-2 car1 road3)
(build_straight_oneway junction1-2 junction2-2 road4)
(move_car_in_road junction1-2 junction2-2 car1 road4)
(move_car_out_road junction2-2 junction1-2 car1 road4)
(build_straight_oneway junction2-2 junction3-2 road5)
(move_car_in_road junction2-2 junction3-2 car1 road5)
(car_arrived junction3-2 car1)
(car_start junction0-2 car2 garage0)
(build_straight_oneway junction0-2 junction1-2 road3)
(move_car_in_road junction0-2 junction1-2 car2 road3)
(move_car_out_road junction1-2 junction0-2 car2 road3)
(build_straight_oneway junction1-2 junction2-2 road4)
(move_car_in_road junction1-2 junction2-2 car2 road4)
(move_car_out_road junction2-2 junction1-2 car2 road4)
(build_straight_oneway junction2-2 junction3-2 road5)
(move_car_in_road junction2-2 junction3-2 car2 road5)
(move_car_out_road junction3-2 junction2-2 car2 road5)
(build_straight_oneway junction3-2 junction3-1 road6)
(move_car_in_road junction3-2 junction3-1 car2 road6)
(car_arrived junction3-1 car2)",0,False,0.0,0,0,49.258,3174,643
qwen25,citycar,cot,instance-09,2,"(build_straight_oneway junction1-2 junction2-2 road4)
(move_car_in_road junction1-2 junction2-2 car2 road4)
(move_car_out_road junction2-2 junction1-2 car2 road4)
(build_straight_oneway junction2-2 junction3-2 road5)
(move_car_in_road junction2-2 junction3-2 car2 road5)
(move_car_out_road junction3-2 junction2-2 car2 road5)
(build_straight_oneway junction3-2 junction3-1 road6)
(move_car_in_road junction3-2 junction3-1 car2 road6)
(car_arrived junction3-1 car2)",0,False,0.0,0,0,18.589,4405,224
qwen25,citycar,cot,instance-09,3,"(build_straight_oneway junction1-2 junction2-2 road4)
(move_car_in_road junction1-2 junction2-2 car2 road4)
(move_car_out_road junction2-2 junction1-2 car2 road4)
(build_straight_oneway junction2-2 junction3-2 road5)
(move_car_in_road junction2-2 junction3-2 car2 road5)
(move_car_out_road junction3-2 junction2-2 car2 road5)
(build_straight_oneway junction3-2 junction3-1 road6)
(move_car_in_road junction3-2 junction3-1 car2 road6)
(car_arrived junction3-1 car2)",0,False,0.0,0,0,18.668,4947,225
qwen25,citycar,cot,instance-09,4,"(build_straight_oneway junction1-2 junction2-2 road4)
(move_car_in_road junction1-2 junction2-2 car2 road4)
(move_car_out_road junction2-2 junction1-2 car2 road4)
(build_straight_oneway junction2-2 junction3-2 road5)
(move_car_in_road junction2-2 junction3-2 car2 road5)
(move_car_out_road junction3-2 junction2-2 car2 road5)
(build_straight_oneway junction3-2 junction3-1 road6)
(move_car_in_road junction3-2 junction3-1 car2 road6)
(car_arrived junction3-1 car2)",0,False,0.0,0,0,17.728,5490,213
qwen25,citycar,cot,instance-10,1,"(car_start junction0-3 car0 garage1)
(car_start junction0-3 car1 garage0)
(car_start junction0-3 car2 garage0)
(build_straight_oneway junction0-3 junction1-3 road0)
(move_car_in_road junction0-3 junction1-3 car0 road0)
(move_car_in_road junction0-3 junction1-3 car1 road0)
(move_car_in_road junction0-3 junction1-3 car2 road0)
(build_straight_oneway junction1-3 junction2-3 road1)
(move_car_in_road junction1-3 junction2-3 car0 road1)
(move_car_in_road junction1-3 junction2-3 car1 road1)
(move_car_in_road junction1-3 junction2-3 car2 road1)
(build_straight_oneway junction2-3 junction3-3 road2)
(move_car_in_road junction2-3 junction3-3 car0 road2)
(move_car_in_road junction2-3 junction3-3 car1 road2)
(move_car_in_road junction2-3 junction3-3 car2 road2)
(move_car_out_road junction3-3 junction3-2 car0 road2)
(move_car_out_road junction3-3 junction3-0 car1 road2)
(move_car_out_road junction3-3 junction3-3 car2 road2)
(car_arrived junction3-2 car0)
(car_arrived junction3-0 car1)
(car_arrived junction3-3 car2)",21,False,9.523809523809524,2,3,39.903,3174,520
qwen25,citycar,cot,instance-10,2,"(move_car_in_road junction1-3 junction2-3 car0 road1)
(move_car_in_road junction1-3 junction2-3 car1 road1)
(move_car_in_road junction1-3 junction2-3 car2 road1)
(build_straight_oneway junction2-3 junction3-3 road2)
(move_car_in_road junction2-3 junction3-3 car0 road2)
(move_car_in_road junction2-3 junction3-3 car1 road2)
(move_car_in_road junction2-3 junction3-3 car2 road2)
(move_car_out_road junction3-3 junction3-2 car0 road2)
(move_car_out_road junction3-3 junction3-0 car1 road2)
(move_car_out_road junction3-3 junction3-3 car2 road2)
(car_arrived junction3-2 car0)
(car_arrived junction3-0 car1)
(car_arrived junction3-3 car2)
(diagonal junction0-0 junction1-1)
(diagonal junction1-1 junction0-0)
(diagonal junction0-1 junction1-0)
(diagonal junction1-0 junction0-1)
(diagonal junction0-1 junction1-2)
(diagonal junction1-2 junction0-1)
(diagonal junction0-2 junction1-1)
(diagonal junction1-1 junction0-2)
(diagonal junction0-2 junction1-3)
(diagonal junction1-3 junction0-2)
(diagonal junction0-3 junction1-2)
(diagonal junction1-2 junction0-3)
(diagonal junction1-0 junction2-1)
(diagonal junction2-1 junction1-0)
(diagonal junction1-1 junction2-0)
(diagonal junction2-0 junction1-1)
(diagonal junction1-1 junction2-2)
(diagonal junction2-2 junction1-1)
(diagonal junction1-2 junction2-1)
(diagonal junction2-1 junction1-2)
(diagonal junction1-2 junction2-3)
(diagonal junction2-3 junction1-2)
(diagonal junction1-3 junction2-2)
(diagonal junction2-2 junction1-3)
(diagonal junction2-0 junction3-1)
(diagonal junction3-1 junction2-0)
(diagonal junction2-1 junction3-0)
(diagonal junction3-0 junction2-1)
(diagonal junction2-1 junction3-2)
(diagonal junction3-2 junction2-1)
(diagonal junction2-2 junction3-1)
(diagonal junction3-1 junction2-2)
(diagonal junction2-2 junction3-3)
(diagonal junction3-3 junction2-2)
(diagonal junction2-3 junction3-2)
(diagonal junction3-2 junction2-3)
(starting car0 garage1)
(starting car1 garage0)
(starting car2 garage0)
(diagonal junction0-0 junction1-1)
(diagonal junction1-1 junction0-0)
(diagonal junction0-1 junction1-0)
(diagonal junction1-0 junction0-1)
(diagonal junction0-1 junction1-2)
(diagonal junction1-2 junction0-1)
(diagonal junction0-2 junction1-1)
(diagonal junction1-1 junction0-2)
(diagonal junction0-2 junction1-3)
(diagonal junction1-3 junction0-2)
(diagonal junction0-3 junction1-2)
(diagonal junction1-2 junction0-3)
(diagonal junction1-0 junction2-1)
(diagonal junction2-1 junction1-0)
(diagonal junction1-1 junction2-0)
(diagonal junction2-0 junction1-1)
(diagonal junction1-1 junction2-2)
(diagonal junction2-2 junction1-1)
(diagonal junction1-2 junction2-1)
(diagonal junction2-1 junction1-2)
(diagonal junction1-2 junction2-3)
(diagonal junction2-3 junction1-2)
(diagonal junction1-3 junction2-2)
(diagonal junction2-2 junction1-3)
(diagonal junction2-0 junction3-1)
(diagonal junction3-1 junction2-0)
(diagonal junction2-1 junction3-0)
(diagonal junction3-0 junction2-1)
(diagonal junction2-1 junction3-2)
(diagonal junction3-2 junction2-1)
(diagonal junction2-2 junction3-1)
(diagonal junction3-1 junction2-2)
(diagonal junction2-2 junction3-3)
(diagonal junction3-3 junction2-2)
(diagonal junction2-3 junction3-2)
(diagonal junction3-2 junction2-3)
(at_car_jun car0 junction0-3)
(starting car1 garage0)
(starting car2 garage0)
(diagonal junction0-0 junction1-1)
(diagonal junction1-1 junction0-0)
(diagonal junction0-1 junction1-0)
(diagonal junction1-0 junction0-1)
(diagonal junction0-1 junction1-2)
(diagonal junction1-2 junction0-1)
(diagonal junction0-2 junction1-1)
(diagonal junction1-1 junction0-2)
(diagonal junction0-2 junction1-3)
(diagonal junction1-3 junction0-2)
(diagonal junction0-3 junction1-2)
(diagonal junction1-2 junction0-3)
(diagonal junction1-0 junction2-1)
(diagonal junction2-1 junction1-0)
(diagonal junction1-1 junction2-0)
(diagonal junction2-0 junction1-1)
(diagonal junction1-1 junction2-2)
(diagonal junction2-2 junction1-1)
(diagonal junction1-2 junction2-1)
(diagonal junction2-1 junction1-2)
(diagonal junction1-2 junction2-3)
(diagonal junction2-3 junction1-2)
(diagonal junction1-3 junction2-2)
(diagonal junction2-2 junction1-3)
(diagonal junction2-0 junction3-1)
(diagonal junction3-1 junction2-0)
(diagonal junction2-1 junction3-0)
(diagonal junction3-0 junction2-1)
(diagonal junction2-1 junction3-2)
(diagonal junction3-2 junction2-1)
(diagonal junction2-2 junction3-1)
(diagonal junction3-1 junction2-2)
(diagonal junction2-2 junction3-3)
(diagonal junction3-3 junction2-2)
(diagonal junction2-3 junction3-2)
(diagonal junction3-2 junction2-3)
(at_car_jun car0 junction0-3)
(at_car_jun car1 junction0-3)
(starting car2 garage0)",0,False,0.0,0,0,348.432,4520,4096
qwen25,citycar,cot,instance-11,1,"(car_start junction0-1 car0 garage0)
(build_straight_oneway junction0-1 junction1-1 road0)
(move_car_in_road junction0-1 junction1-1 car0 road0)
(move_car_out_road junction1-1 junction1-1 car0 road0)
(build_straight_oneway junction1-1 junction2-1 road1)
(move_car_in_road junction1-1 junction2-1 car0 road1)
(move_car_out_road junction2-1 junction2-1 car0 road1)
(build_straight_oneway junction2-1 junction3-1 road2)
(move_car_in_road junction2-1 junction3-1 car0 road2)
(move_car_out_road junction3-1 junction3-1 car0 road2)
(car_arrived junction3-1 car0)
(car_start junction0-1 car1 garage0)
(build_straight_oneway junction0-1 junction1-1 road3)
(move_car_in_road junction0-1 junction1-1 car1 road3)
(move_car_out_road junction1-1 junction1-1 car1 road3)
(build_straight_oneway junction1-1 junction2-1 road4)
(move_car_in_road junction1-1 junction2-1 car1 road4)
(move_car_out_road junction2-1 junction2-1 car1 road4)
(build_straight_oneway junction2-1 junction3-1 road5)
(move_car_in_road junction2-1 junction3-0 road5)
(move_car_out_road junction3-0 junction3-0 car1 road5)
(car_arrived junction3-0 car1)
(car_start junction0-0 car2 garage1)
(build_straight_oneway junction0-0 junction1-0 road6)
(move_car_in_road junction0-0 junction1-0 car2 road6)
(move_car_out_road junction1-0 junction1-0 car2 road6)
(build_straight_oneway junction1-0 junction2-0 road7)
(move_car_in_road junction1-0 junction2-0 car2 road7)
(move_car_out_road junction2-0 junction2-0 car2 road7)
(build_straight_oneway junction2-0 junction3-0 road8)
(move_car_in_road junction2-0 junction3-3 road8)
(move_car_out_road junction3-3 junction3-3 car2 road8)
(car_arrived junction3-3 car2)",0,False,0.0,0,0,53.569,3187,699
qwen25,citycar,cot,instance-12,1,"(car_start junction0-2 car0 garage0)
(build_straight_oneway junction0-2 junction1-2 road0)
(move_car_in_road junction0-2 junction1-2 car0 road0)
(move_car_out_road junction0-2 junction1-2 car0 road0)
(build_straight_oneway junction1-2 junction2-2 road1)
(move_car_in_road junction1-2 junction2-2 car0 road1)
(move_car_out_road junction1-2 junction2-2 car0 road1)
(build_straight_oneway junction2-2 junction3-2 road2)
(move_car_in_road junction2-2 junction3-2 car0 road2)
(move_car_out_road junction2-2 junction3-2 car0 road2)
(build_diagonal_oneway junction3-2 junction3-1 road3)
(move_car_in_road junction3-2 junction3-1 car0 road3)
(move_car_out_road junction3-2 junction3-1 car0 road3)
(car_arrived junction3-1 car0)
(car_start junction0-0 car2 garage1)
(build_straight_oneway junction0-0 junction1-0 road4)
(move_car_in_road junction0-0 junction1-0 car2 road4)
(move_car_out_road junction0-0 junction1-0 car2 road4)
(build_straight_oneway junction1-0 junction2-0 road5)
(move_car_in_road junction1-0 junction2-0 car2 road5)
(move_car_out_road junction1-0 junction2-0 car2 road5)
(build_straight_oneway junction2-0 junction3-0 road6)
(move_car_in_road junction2-0 junction3-0 car2 road6)
(move_car_out_road junction2-0 junction3-0 car2 road6)
(build_straight_oneway junction3-0 junction3-1 road7)
(move_car_in_road junction3-0 junction3-1 car2 road7)
(move_car_out_road junction3-0 junction3-1 car2 road7)
(car_arrived junction3-1 car2)
(car_start junction0-3 car1 garage2)
(build_straight_oneway junction0-3 junction1-3 road8)
(move_car_in_road junction0-3 junction1-3 car1 road8)
(move_car_out_road junction0-3 junction1-3 car1 road8)
(build_straight_oneway junction1-3 junction2-3 road9)
(move_car_in_road junction1-3 junction2-3 car1 road9)
(move_car_out_road junction1-3 junction2-3 car1 road9)
(build_straight_oneway junction2-3 junction3-3 road10)
(move_car_in_road junction2-3 junction3-3 car1 road10)
(move_car_out_road junction2-3 junction3-3 car1 road10)
(build_straight_oneway junction3-3 junction3-2 road11)
(move_car_in_road junction3-3 junction3-2 car1 road11)
(move_car_out_road junction3-3 junction3-2 car1 road11)
(build_diagonal_oneway junction3-2 junction3-1 road12)
(move_car_in_road junction3-2 junction3-1 car1 road12)
(move_car_out_road junction3-2 junction3-1 car1 road12)
(car_arrived junction3-1 car1)",0,False,0.0,0,0,83.465,3187,1086
qwen25,citycar,cot,instance-12,2,"(move_car_out_road junction2-2 junction3-2 car0 road2)
(build_diagonal_oneway junction3-2 junction3-1 road3)
(move_car_in_road junction3-2 junction3-1 car0 road3)
(move_car_out_road junction3-2 junction3-1 car0 road3)
(car_arrived junction3-1 car0)
(car_start junction0-0 car2 garage1)
(build_straight_oneway junction0-0 junction1-0 road4)
(move_car_in_road junction0-0 junction1-0 car2 road4)
(move_car_out_road junction0-0 junction1-0 car2 road4)
(build_straight_oneway junction1-0 junction2-0 road5)
(move_car_in_road junction1-0 junction2-0 car2 road5)
(move_car_out_road junction1-0 junction2-0 car2 road5)
(build_straight_oneway junction2-0 junction3-0 road6)
(move_car_in_road junction2-0 junction3-0 car2 road6)
(move_car_out_road junction2-0 junction3-0 car2 road6)
(build_straight_oneway junction3-0 junction3-1 road7)
(move_car_in_road junction3-0 junction3-1 car2 road7)
(move_car_out_road junction3-0 junction3-1 car2 road7)
(car_arrived junction3-1 car2)
(car_start junction0-3 car1 garage2)
(build_straight_oneway junction0-3 junction1-3 road8)
(move_car_in_road junction0-3 junction1-3 car1 road8)
(move_car_out_road junction0-3 junction1-3 car1 road8)
(build_straight_oneway junction1-3 junction2-3 road9)
(move_car_in_road junction1-3 junction2-3 car1 road9)
(move_car_out_road junction1-3 junction2-3 car1 road9)
(build_straight_oneway junction2-3 junction3-3 road10)
(move_car_in_road junction2-3 junction3-3 car1 road10)
(move_car_out_road junction2-3 junction3-3 car1 road10)
(build_straight_oneway junction3-3 junction3-2 road11)
(move_car_in_road junction3-3 junction3-2 car1 road11)
(move_car_out_road junction3-3 junction3-2 car1 road11)
(build_diagonal_oneway junction3-2 junction3-1 road12)
(move_car_in_road junction3-2 junction3-1 car1 road12)
(move_car_out_road junction3-2 junction3-1 car1 road12)
(car_arrived junction3-1 car1)",0,False,0.0,0,0,52.917,4854,659
qwen25,citycar,cot,instance-12,3,"(move_car_out_road junction2-2 junction3-2 car0 road2)
(build_diagonal_oneway junction3-2 junction3-1 road3)
(move_car_in_road junction3-2 junction3-1 car0 road3)
(move_car_out_road junction3-2 junction3-1 car0 road3)
(car_arrived junction3-1 car0)
(car_start junction0-0 car2 garage1)
(build_straight_oneway junction0-0 junction1-0 road4)
(move_car_in_road junction0-0 junction1-0 car2 road4)
(move_car_out_road junction0-0 junction1-0 car2 road4)
(build_straight_oneway junction1-0 junction2-0 road5)
(move_car_in_road junction1-0 junction2-0 car2 road5)
(move_car_out_road junction1-0 junction2-0 car2 road5)
(build_straight_oneway junction2-0 junction3-0 road6)
(move_car_in_road junction2-0 junction3-0 car2 road6)
(move_car_out_road junction2-0 junction3-0 car2 road6)
(build_straight_oneway junction3-0 junction3-1 road7)
(move_car_in_road junction3-0 junction3-1 car2 road7)
(move_car_out_road junction3-0 junction3-1 car2 road7)
(car_arrived junction3-1 car2)
(car_start junction0-3 car1 garage2)
(build_straight_oneway junction0-3 junction1-3 road8)
(move_car_in_road junction0-3 junction1-3 car1 road8)
(move_car_out_road junction0-3 junction1-3 car1 road8)
(build_straight_oneway junction1-3 junction2-3 road9)
(move_car_in_road junction1-3 junction2-3 car1 road9)
(move_car_out_road junction1-3 junction2-3 car1 road9)
(build_straight_oneway junction2-3 junction3-3 road10)
(move_car_in_road junction2-3 junction3-3 car1 road10)
(move_car_out_road junction2-3 junction3-3 car1 road10)
(build_straight_oneway junction3-3 junction3-2 road11)
(move_car_in_road junction3-3 junction3-2 car1 road11)
(move_car_out_road junction3-3 junction3-2 car1 road11)
(build_diagonal_oneway junction3-2 junction3-1 road12)
(move_car_in_road junction3-2 junction3-1 car1 road12)
(move_car_out_road junction3-2 junction3-1 car1 road12)
(car_arrived junction3-1 car1)",0,False,0.0,0,0,55.315,6283,689
qwen25,citycar,cot,instance-12,4,"(move_car_out_road junction2-2 junction3-2 car0 road2)
(build_diagonal_oneway junction3-2 junction3-1 road3)
(move_car_in_road junction3-2 junction3-1 car0 road3)
(move_car_out_road junction3-2 junction3-1 car0 road3)
(car_arrived junction3-1 car0)
(car_start junction0-0 car2 garage1)
(build_straight_oneway junction0-0 junction1-0 road4)
(move_car_in_road junction0-0 junction1-0 car2 road4)
(move_car_out_road junction0-0 junction1-0 car2 road4)
(build_straight_oneway junction1-0 junction2-0 road5)
(move_car_in_road junction1-0 junction2-0 car2 road5)
(move_car_out_road junction1-0 junction2-0 car2 road5)
(build_straight_oneway junction2-0 junction3-0 road6)
(move_car_in_road junction2-0 junction3-0 car2 road6)
(move_car_out_road junction2-0 junction3-0 car2 road6)
(build_straight_oneway junction3-0 junction3-1 road7)
(move_car_in_road junction3-0 junction3-1 car2 road7)
(move_car_out_road junction3-0 junction3-1 car2 road7)
(car_arrived junction3-1 car2)
(car_start junction0-3 car1 garage2)
(build_straight_oneway junction0-3 junction1-3 road8)
(move_car_in_road junction0-3 junction1-3 car1 road8)
(move_car_out_road junction0-3 junction1-3 car1 road8)
(build_straight_oneway junction1-3 junction2-3 road9)
(move_car_in_road junction1-3 junction2-3 car1 road9)
(move_car_out_road junction1-3 junction2-3 car1 road9)
(build_straight_oneway junction2-3 junction3-3 road10)
(move_car_in_road junction2-3 junction3-3 car1 road10)
(move_car_out_road junction2-3 junction3-3 car1 road10)
(build_straight_oneway junction3-3 junction3-2 road11)
(move_car_in_road junction3-3 junction3-2 car1 road11)
(move_car_out_road junction3-3 junction3-2 car1 road11)
(build_diagonal_oneway junction3-2 junction3-1 road12)
(move_car_in_road junction3-2 junction3-1 car1 road12)
(move_car_out_road junction3-2 junction3-1 car1 road12)
(car_arrived junction3-1 car1)",0,False,0.0,0,0,54.439,7743,678
qwen25,citycar,cot,instance-13,1,"(car_start junction0-1 car0 garage1)
(car_start junction0-2 car1 garage0)
(car_start junction0-2 car2 garage0)
(car_start junction0-1 car3 garage1)
(build_straight_oneway junction0-1 junction1-1 road0)
(move_car_in_road junction0-1 junction1-1 car0 road0)
(move_car_out_road junction0-1 junction1-1 car0 road0)
(build_straight_oneway junction1-1 junction2-1 road1)
(move_car_in_road junction1-1 junction2-1 car0 road1)
(move_car_out_road junction1-1 junction2-1 car0 road1)
(build_straight_oneway junction2-1 junction3-1 road2)
(move_car_in_road junction2-1 junction3-1 car0 road2)
(move_car_out_road junction2-1 junction3-1 car0 road2)
(car_arrived junction3-1 car0)
(build_straight_oneway junction0-2 junction1-2 road3)
(move_car_in_road junction0-2 junction1-2 car1 road3)
(move_car_out_road junction0-2 junction1-2 car1 road3)
(build_straight_oneway junction1-2 junction2-2 road4)
(move_car_in_road junction1-2 junction2-2 car1 road4)
(move_car_out_road junction1-2 junction2-2 car1 road4)
(build_straight_oneway junction2-2 junction3-2 road5)
(move_car_in_road junction2-2 junction3-2 car1 road5)
(move_car_out_road junction2-2 junction3-2 car1 road5)
(build_straight_oneway junction3-2 junction3-3 road0)
(move_car_in_road junction3-2 junction3-3 car1 road0)
(move_car_out_road junction3-2 junction3-3 car1 road0)
(car_arrived junction3-3 car1)
(build_straight_oneway junction0-2 junction1-2 road3)
(move_car_in_road junction0-2 junction1-2 car2 road3)
(move_car_out_road junction0-2 junction1-2 car2 road3)
(build_straight_oneway junction1-2 junction2-2 road4)
(move_car_in_road junction1-2 junction2-2 car2 road4)
(move_car_out_road junction1-2 junction2-2 car2 road4)
(build_straight_oneway junction2-2 junction3-2 road5)
(move_car_in_road junction2-2 junction3-2 car2 road5)
(move_car_out_road junction2-2 junction3-2 car2 road5)
(build_straight_oneway junction3-2 junction3-3 road0)
(move_car_in_road junction3-2 junction3-3 car2 road0)
(move_car_out_road junction3-2 junction3-3 car2 road0)
(car_arrived junction3-3 car2)
(build_straight_oneway junction0-1 junction1-1 road1)
(move_car_in_road junction0-1 junction1-1 car3 road1)
(move_car_out_road junction0-1 junction1-1 car3 road1)
(build_straight_oneway junction1-1 junction2-1 road2)
(move_car_in_road junction1-1 junction2-1 car3 road2)
(move_car_out_road junction1-1 junction2-1 car3 road2)
(build_straight_oneway junction2-1 junction3-1 road3)
(move_car_in_road junction2-1 junction3-1 car3 road3)
(move_car_out_road junction2-1 junction3-1 car3 road3)
(build_straight_oneway junction3-1 junction3-0 road4)
(move_car_in_road junction3-1 junction3-0 car3 road4)
(move_car_out_road junction3-1 junction3-0 car3 road4)
(car_arrived junction3-0 car3)",53,False,5.660377358490566,3,3,92.631,3192,1203
