model,domain,prompting_condition,instance,iteration,plan_text,plan_len,solves_problem,valid_action_percent,consecutive_valid_steps,logical_violations,wallclock_s,prompt_tokens,completion_tokens
llama8,citycar,cot,instance-12,1,"(build_straight_oneway junction0-2 junction3-1 road4)
(car_start junction3-1 car0 garage0)
(move_car_in_road junction0-2 junction3-1 car0 road4)
(move_car_out_road junction3-1 junction3-1 car0 road4)
(build_straight_oneway junction0-3 junction3-1 road5)
(car_start junction3-1 car1 garage2)
(move_car_in_road junction0-3 junction3-1 car1 road5)
(move_car_out_road junction3-1 junction3-1 car1 road5)
(build_straight_oneway junction0-0 junction3-1 road6)
(car_start junction3-1 car2 garage1)
(move_car_in_road junction0-0 junction3-1 car2 road6)
(move_car_out_road junction3-1 junction3-1 car2 road6)
(car_arrived junction3-1 car0)
(car_arrived junction3-1 car1)
(car_arrived junction3-1 car2)",0,False,0.0,0,0,19.864,3205,781
llama8,citycar,cot,instance-12,2,"(build_straight_oneway junction0-2 junction3-1 road4)
(car_start junction3-1 car0 garage0)
(move_car_in_road junction0-2 junction3-1 car0 road4)
(move_car_out_road junction3-1 junction3-1 car0 road4)
(build_straight_oneway junction0-3 junction3-1 road5)
(car_start junction3-1 car1 garage2)
(move_car_in_road junction0-3 junction3-1 car1 road5)
(move_car_out_road junction3-1 junction3-1 car1 road5)
(build_straight_oneway junction0-1 junction3-1 road0)
(car_start junction3-1 car2 garage1)
(move_car_in_road junction0-1 junction3-1 car2 road0)
(move_car_out_road junction3-1 junction3-1 car2 road0)
(car_arrived junction3-1 car0)
(car_arrived junction3-1 car1)
(car_arrived junction3-1 car2)",15,False,6.666666666666667,1,3,5.800,3814,219
llama8,citycar,cot,instance-12,3,,0,False,0.0,0,0,25.223,4783,968
llama8,citycar,cot,instance-12,4,,0,False,0.0,0,0,18.030,5266,693
llama8,citycar,cot,instance-13,1,"(build_straight_oneway junction0-2 junction3-2)
(build_straight_oneway junction0-1 junction3-1)
(build_straight_oneway junction0-2 junction3-2)
(build_straight_oneway junction1-0 junction3-0)
(move_car_in_road junction0-2 junction3-2 car0 road2)
(move_car_in_road junction0-1 junction3-1 car1 road1)
(move_car_in_road junction0-2 junction3-2 car2 road2)
(move_car_in_road junction1-0 junction3-0 car3 road3)
(move_car_out_road junction3-2 junction3-3 car0 road2)
(move_car_out_road junction3-1 junction3-1 car1 road1)
(move_car_out_road junction3-2 junction3-3 car2 road2)
(move_car_out_road junction3-0 junction3-0 car3 road3)
(car_arrived junction3-3 car0)
(car_arrived junction3-1 car1)
(car_arrived junction3-3 car2)
(car_arrived junction3-0 car3)",0,False,0.0,0,0,20.831,3210,820
llama8,citycar,cot,instance-13,2,"(build_straight_oneway junction0-2 junction3-2)
(build_straight_oneway junction0-1 junction3-1)
(build_straight_oneway junction1-0 junction2-1)
(move_car_in_road junction0-2 junction3-2 car0 road2)
(move_car_in_road junction0-1 junction3-1 car1 road1)
(move_car_in_road junction1-0 junction2-1 car2 road3)
(move_car_in_road junction2-1 junction3-1 car3 road4)
(move_car_out_road junction3-2 junction3-3 car0 road2)
(move_car_out_road junction3-1 junction3-1 car1 road1)
(move_car_out_road junction2-1 junction3-1 car2 road4)
(move_car_out_road junction3-1 junction3-0 car3 road4)
(car_arrived junction3-3 car0)
(car_arrived junction3-1 car1)
(car_arrived junction3-0 car3)
(car_arrived junction3-1 car2)",0,False,0.0,0,0,12.860,3735,501
llama8,citycar,cot,instance-13,3,"(move_car_out_road junction3-1 junction3-1 car1 road1)
(move_car_out_road junction2-1 junction3-1 car2 road4)
(move_car_out_road junction3-1 junction3-0 car3 road4)
(car_arrived junction3-3 car0)
(car_arrived junction3-1 car1)
(car_arrived junction3-0 car3)
(car_arrived junction3-1 car2)
(build_straight_oneway junction0-2 junction3-2)
(build_straight_oneway junction0-1 junction3-1)
(build_straight_oneway junction1-0 junction2-1)
(move_car_in_road junction0-2 junction3-2 car0 road2)
(move_car_in_road junction0-1 junction3-1 car1 road1)
(move_car_in_road junction1-0 junction2-1 car2 road3)
(move_car_in_road junction2-1 junction3-1 car3 road4)
(move_car_out_road junction3-2 junction3-3 car0 road2)
(move_car_out_road junction3-1 junction3-1 car1 road1)
(move_car_out_road junction2-1 junction3-1 car2 road4)
(move_car_out_road junction3-1 junction3-0 car3 road4)
(car_arrived junction3-3 car0)
(car_arrived junction3-1 car1)
(car_arrived junction3-0 car3)
(move_car_out_road junction3-1 junction3-1 car2 road4)
(car_arrived junction3-1 car2)",0,False,0.0,0,0,16.551,4232,636
llama8,citycar,cot,instance-13,4,"(move_car_out_road junction3-1 junction3-1 car1 road1)
(move_car_out_road junction2-1 junction3-1 car2 road4)
(move_car_out_road junction3-1 junction3-0 car3 road4)
(car_arrived junction3-3 car0)
(car_arrived junction3-1 car1)
(car_arrived junction3-0 car3)
(car_arrived junction3-1 car2)
(build_straight_oneway junction0-2 junction3-2)
(build_straight_oneway junction0-1 junction3-1)
(build_straight_oneway junction1-0 junction2-1)
(move_car_in_road junction0-2 junction3-2 car0 road2)
(move_car_in_road junction0-1 junction3-1 car1 road1)
(move_car_in_road junction1-0 junction2-1 car2 road3)
(move_car_in_road junction2-1 junction3-1 car3 road4)
(move_car_out_road junction3-2 junction3-3 car0 road2)
(move_car_out_road junction3-1 junction3-1 car1 road1)
(move_car_out_road junction3-1 junction3-3 car2 road4)
(move_car_out_road junction3-1 junction3-0 car3 road4)
(car_arrived junction3-3 car0)
(car_arrived junction3-1 car1)
(car_arrived junction3-3 car2)
(car_arrived junction3-0 car3)",0,False,0.0,0,0,10.289,4973,394
llama8,citycar,cot,instance-14,1,,0,False,0.0,0,0,110.267,3210,4096
llama8,citycar,cot,instance-14,2,"(build_straight_oneway junction0-3 junction3-2)
(build_straight_oneway junction0-3 junction3-3)
(move_car_in_road junction0-0 junction3-2 car0 road0)
(move_car_in_road junction0-3 junction3-2 car1 road1)
(move_car_in_road junction0-3 junction3-2 car2 road2)
(move_car_in_road junction0-3 junction3-3 car3 road3)
(move_car_out_road junction3-2 junction3-2 car0 road0)
(move_car_out_road junction3-2 junction3-2 car1 road1)
(move_car_out_road junction3-2 junction3-2 car2 road2)
(car_arrived junction3-2 car0)
(car_arrived junction3-2 car1)
(car_arrived junction3-2 car2)
(car_arrived junction3-3 car3)",0,False,0.0,0,0,44.230,3242,1738
llama8,citycar,cot,instance-14,3,"(build_straight_oneway junction0-3 junction3-2)
(build_straight_oneway junction0-3 junction3-3)
(move_car_in_road junction0-0 junction3-2 car0 road0)
(move_car_in_road junction0-3 junction3-2 car1 road1)
(move_car_in_road junction0-3 junction3-3 car2 road3)
(move_car_in_road junction0-3 junction3-3 car3 road2)
(move_car_out_road junction3-2 junction3-2 car0 road0)
(move_car_out_road junction3-2 junction3-2 car1 road1)
(move_car_out_road junction3-3 junction3-3 car2 road3)
(move_car_out_road junction3-3 junction3-3 car3 road2)
(car_arrived junction3-2 car0)
(car_arrived junction3-2 car1)
(car_arrived junction3-3 car2)
(car_arrived junction3-3 car3)",0,False,0.0,0,0,5.595,3675,212
llama8,citycar,cot,instance-14,4,"(car_arrived junction3-3 car3)
(build_straight_oneway junction0-3 junction3-2)
(build_straight_oneway junction0-3 junction3-3)
(car_start junction3-2 car0 garage0)
(car_start junction3-2 car1 garage0)
(car_start junction3-3 car2 garage0)
(car_start junction3-3 car3 garage0)
(move_car_in_road junction0-0 junction3-2 car0 road0)
(move_car_in_road junction0-3 junction3-2 car1 road1)
(move_car_in_road junction0-3 junction3-3 car2 road2)
(move_car_in_road junction0-3 junction3-3 car3 road3)
(move_car_out_road junction3-2 junction3-2 car0 road0)
(move_car_out_road junction3-2 junction3-2 car1 road1)
(move_car_out_road junction3-3 junction3-3 car2 road2)
(move_car_out_road junction3-3 junction3-3 car3 road3)
(car_arrived junction3-2 car0)
(car_arrived junction3-2 car1)
(car_arrived junction3-3 car2)
(car_arrived junction3-3 car3)",0,False,0.0,0,0,11.532,4144,442
llama8,citycar,cot,instance-15,1,"(move_car_in_road junction0-1 junction0-0 car0 road0)
(build_straight_oneway junction0-0 junction1-0 road1)
(move_car_in_road junction1-0 junction1-1 car0 road1)
(build_straight_oneway junction1-1 junction2-1 road2)
(move_car_in_road junction2-1 junction2-2 car0 road2)
(build_straight_oneway junction2-2 junction3-2 road3)
(move_car_in_road junction3-2 junction3-2 car0 road3)
(car_arrived junction3-2 car0)
(move_car_in_road junction0-1 junction0-2 car1 road0)
(build_straight_oneway junction0-2 junction1-2 road4)
(move_car_in_road junction1-2 junction1-3 car1 road4)
(build_straight_oneway junction1-3 junction2-3 road5)
(move_car_in_road junction2-3 junction3-3 car1 road5)
(car_arrived junction3-3 car1)
(move_car_in_road junction0-2 junction0-3 car2 road4)
(build_straight_oneway junction0-3 junction1-3 road5)
(move_car_in_road junction1-3 junction2-3 car2 road5)
(car_arrived junction3-1 car2)
(move_car_in_road junction0-0 junction0-1 car3 road0)
(build_straight_oneway junction0-1 junction1-1 road1)
(move_car_in_road junction1-1 junction1-2 car3 road1)
(build_straight_oneway junction1-2 junction2-2 road2)
(move_car_in_road junction2-2 junction2-3 car3 road2)
(car_arrived junction3-0 car3)",24,False,4.166666666666667,1,3,16.740,3223,663
llama8,citycar,cot,instance-15,2,"(at_car_jun car0 junction0-1)
(in_place road0)
(build_straight_oneway junction0-1 junction0-0 road0)
(move_car_in_road junction0-1 junction0-0 car0 road0)
(build_straight_oneway junction1-0 junction2-0 road1)
(move_car_in_road junction2-0 junction2-1 car0 road1)
(build_straight_oneway junction2-1 junction3-1 road2)
(move_car_in_road junction3-1 junction3-2 car0 road2)
(car_arrived junction3-2 car0)
(build_straight_oneway junction0-2 junction1-2 road3)
(move_car_in_road junction1-2 junction1-3 car1 road3)
(build_straight_oneway junction1-3 junction2-3 road4)
(move_car_in_road junction2-3 junction3-3 car1 road4)
(car_arrived junction3-3 car1)
(build_straight_oneway junction0-3 junction1-3 road5)
(move_car_in_road junction1-3 junction2-3 car2 road5)
(car_arrived junction3-1 car2)
(build_straight_oneway junction0-0 junction1-0 road6)
(move_car_in_road junction1-0 junction1-1 car3 road6)
(build_straight_oneway junction1-1 junction2-1 road7)
(move_car_in_road junction2-1 junction2-3 car3 road7)
(car_arrived junction3-0 car3)",0,False,0.0,0,0,17.352,4760,668
llama8,citycar,cot,instance-16,1,"(move_car_in_road junction0-3 junction1-0 car0 road0)
(build_straight_oneway junction1-0 junction2-0 road1)
(move_car_in_road junction1-0 junction2-0 car0 road1)
(build_straight_oneway junction2-0 junction3-1 road2)
(move_car_in_road junction2-0 junction3-1 car0 road2)
(move_car_out_road junction3-1 junction3-1 car0 road2)
(car_arrived junction3-1 car0)
(move_car_in_road junction0-3 junction1-1 car1 road3)
(build_straight_oneway junction1-1 junction2-1 road4)
(move_car_in_road junction1-1 junction2-1 car1 road4)
(build_straight_oneway junction2-1 junction3-2 road5)
(move_car_in_road junction2-1 junction3-2 car1 road5)
(move_car_out_road junction3-2 junction3-2 car1 road5)
(car_arrived junction3-2 car1)
(move_car_in_road junction0-3 junction1-2 car2 road6)
(build_straight_oneway junction1-2 junction2-2 road7)
(move_car_in_road junction1-2 junction2-2 car2 road7)
(build_straight_oneway junction2-2 junction3-3 road8)
(move_car_in_road junction2-2 junction3-3 car2 road8)
(move_car_out_road junction3-3 junction3-3 car2 road8)
(car_arrived junction3-3 car2)
(move_car_in_road junction0-3 junction1-3 car3 road9)
(build_straight_oneway junction1-3 junction2-3 road10)
(move_car_in_road junction1-3 junction2-3 car3 road10)
(move_car_out_road junction2-3 junction3-3 car3 road10)
(car_arrived junction3-3 car3)",0,False,0.0,0,0,16.406,3223,651
llama8,citycar,cot,instance-16,2,"(move_car_in_road junction0-3 junction3-3 car0 road11)
(build_diagonal_oneway junction0-3 junction3-3 road11)
(move_car_in_road junction3-3 junction3-3 car1 road11)
(move_car_in_road junction3-3 junction3-3 car2 road11)
(move_car_in_road junction3-3 junction3-3 car3 road11)
(car_arrived junction3-3 car0)
(car_arrived junction3-3 car1)
(car_arrived junction3-3 car2)
(car_arrived junction3-3 car3)",0,False,0.0,0,0,21.416,4237,824
llama8,citycar,cot,instance-16,3,"(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)
(at_car_jun car0 junction1-0)",0,False,0.0,0,0,115.156,5010,4096
llama8,citycar,cot,instance-17,1,"(build_straight_oneway junction0-0 junction1-0 road0)
(build_straight_oneway junction1-0 junction2-0 road1)
(build_straight_oneway junction2-0 junction3-0 road2)
(move_car_in_road junction0-0 junction1-0 car0 road0)
(move_car_in_road junction1-0 junction2-0 car0 road1)
(move_car_in_road junction2-0 junction3-0 car0 road2)
(move_car_out_road junction3-0 junction3-0 car0 road2)
(move_car_in_road junction0-2 junction1-2 car1 road3)
(build_diagonal_oneway junction1-2 junction3-1 road3)
(move_car_in_road junction1-2 junction3-1 car1 road3)
(move_car_out_road junction3-1 junction3-1 car1 road3)
(move_car_in_road junction0-2 junction1-2 car2 road4)
(build_diagonal_oneway junction1-2 junction3-3 road4)
(move_car_in_road junction1-2 junction3-3 car2 road4)
(move_car_out_road junction3-3 junction3-3 car2 road4)
(move_car_in_road junction0-0 junction1-0 car3 road5)
(build_straight_oneway junction1-0 junction2-0 road5)
(move_car_in_road junction1-0 junction2-0 car3 road5)
(move_car_in_road junction2-0 junction3-0 car3 road2)
(move_car_out_road junction3-0 junction3-0 car3 road2)
(move_car_in_road junction0-2 junction1-2 car4 road6)
(build_diagonal_oneway junction1-2 junction3-1 road6)
(move_car_in_road junction1-2 junction3-1 car4 road6)
(move_car_out_road junction3-1 junction3-1 car4 road6)
(car_arrived junction3-1 car0)
(car_arrived junction3-0 car1)
(car_arrived junction3-3 car2)
(car_arrived junction3-0 car3)
(car_arrived junction3-1 car4)",0,False,0.0,0,0,31.060,3228,1232
llama8,citycar,cot,instance-17,2,"(move_car_out_road junction3-1 junction3-1 car4 road6)
(car_arrived junction3-1 car0)
(car_arrived junction3-0 car1)
(car_arrived junction3-3 car2)
(car_arrived junction3-0 car3)
(car_arrived junction3-1 car4)
(move_car_out_road junction3-0 junction3-0 car0 road2)
(move_car_out_road junction3-1 junction3-1 car1 road3)
(move_car_out_road junction3-3 junction3-3 car2 road4)
(move_car_out_road junction3-0 junction3-0 car3 road2)
(move_car_out_road junction3-1 junction3-1 car4 road6)
(build_straight_oneway junction0-0 junction1-0 road0)
(build_straight_oneway junction1-0 junction2-0 road1)
(build_straight_oneway junction2-0 junction3-0 road2)
(move_car_in_road junction0-0 junction1-0 car0 road0)
(move_car_in_road junction1-0 junction2-0 car0 road1)
(move_car_in_road junction2-0 junction3-0 car0 road2)
(move_car_out_road junction3-0 junction3-0 car0 road2)
(build_diagonal_oneway junction1-2 junction3-1 road3)
(move_car_in_road junction1-2 junction3-1 car1 road3)
(move_car_out_road junction3-1 junction3-1 car1 road3)
(build_diagonal_oneway junction1-2 junction3-3 road4)
(move_car_in_road junction1-2 junction3-3 car2 road4)
(move_car_out_road junction3-3 junction3-3 car2 road4)
(build_straight_oneway junction0-2 junction1-2 road5)
(move_car_in_road junction0-2 junction1-2 car3 road5)
(move_car_in_road junction1-2 junction3-1 car3 road3)
(move_car_out_road junction3-1 junction3-1 car3 road3)
(move_car_in_road junction0-2 junction1-2 car4 road6)
(build_diagonal_oneway junction1-2 junction3-1 road6)
(move_car_in_road junction1-2 junction3-1 car4 road6)
(move_car_out_road junction3-1 junction3-1 car4 road6)
(car_arrived junction3-1 car0)
(car_arrived junction3-0 car1)
(car_arrived junction3-3 car2)
(car_arrived junction3-1 car3)
(car_arrived junction3-1 car4)",0,False,0.0,0,0,24.467,4334,940
llama8,citycar,cot,instance-17,3,"(move_car_out_road junction3-1 junction3-1 car4 road6)
(car_arrived junction3-1 car0)
(car_arrived junction3-0 car1)
(car_arrived junction3-3 car2)
(car_arrived junction3-0 car3)
(car_arrived junction3-1 car4)
(at_car_jun car0 junction3-0)
(car_arrived junction3-0 car0)
(at_car_jun car1 junction3-0)
(car_arrived junction3-0 car1)
(at_car_jun car2 junction3-3)
(car_arrived junction3-3 car2)
(at_car_jun car3 junction3-0)
(car_arrived junction3-0 car3)
(at_car_jun car4 junction3-1)
(car_arrived junction3-1 car4)",0,False,0.0,0,0,115.149,5765,4096
llama8,citycar,cot,instance-17,4,"(move_car_out_road junction3-1 junction3-1 car4 road6)
(car_arrived junction3-1 car0)
(car_arrived junction3-0 car1)
(car_arrived junction3-3 car2)
(car_arrived junction3-0 car3)
(car_arrived junction3-1 car4)
(at_car_jun car0 junction3-1)
(car_arrived junction3-1 car0)
(at_car_jun car1 junction3-0)
(car_arrived junction3-0 car1)
(at_car_jun car2 junction3-3)
(car_arrived junction3-3 car2)
(at_car_jun car3 junction3-0)
(car_arrived junction3-0 car3)
(at_car_jun car4 junction3-1)
(car_arrived junction3-1 car4)
(build_straight_oneway junction0-0 junction1-0 road0)
(build_straight_oneway junction1-0 junction2-0 road1)
(build_straight_oneway junction2-0 junction3-0 road2)
(move_car_in_road junction0-0 junction1-0 car0 road0)
(move_car_in_road junction1-0 junction2-0 car0 road1)
(move_car_in_road junction2-0 junction3-0 car0 road2)
(move_car_out_road junction3-0 junction3-0 car0 road2)
(move_car_in_road junction0-2 junction1-2 car1 road3)
(build_diagonal_oneway junction1-2 junction3-1 road3)
(move_car_in_road junction1-2 junction3-1 car1 road3)
(move_car_out_road junction3-1 junction3-1 car1 road3)
(move_car_in_road junction0-2 junction1-2 car2 road4)
(build_diagonal_oneway junction1-2 junction3-3 road4)
(move_car_in_road junction1-2 junction3-3 car2 road4)
(move_car_out_road junction3-3 junction3-3 car2 road4)
(move_car_in_road junction0-0 junction1-0 car3 road5)
(build_straight_oneway junction1-0 junction2-0 road5)
(move_car_in_road junction1-0 junction2-0 car3 road5)
(move_car_in_road junction2-0 junction3-0 car3 road2)
(move_car_out_road junction3-0 junction3-0 car3 road2)
(move_car_in_road junction0-2 junction1-2 car4 road6)
(build_diagonal_oneway junction1-2 junction3-1 road6)
(move_car_in_road junction1-2 junction3-1 car4 road6)
(move_car_out_road junction3-1 junction3-1 car4 road6)
(move_car_in_road junction3-1 junction3-1 car0 road2)
(move_car_out_road junction3-1 junction3-1 car0 road2)
(move_car_in_road junction3-1 junction3-1 car1 road3)
(move_car_out_road junction3-1 junction3-1 car1 road3)
(move_car_in_road junction3-1 junction3-1 car2 road4)
(move_car_out_road junction3-1 junction3-1 car2 road4)
(move_car_in_road junction3-1 junction3-1 car3 road5)
(move_car_out_road junction3-1 junction3-1 car3 road5)
(move_car_in_road junction3-1 junction3-1 car4 road6)
(move_car_out_road junction3-1 junction3-1 car4 road6)
(car_arrived junction3-1 car0)
(car_arrived junction3-0 car1)
(car_arrived junction3-3 car2)
(car_arrived junction3-0 car3)
(car_arrived junction3-1 car4)
(build_straight_oneway junction0-0 junction1-0 road0)
(build_straight_oneway junction1-0 junction2-0 road1)
(build_straight_oneway junction2-0 junction3-0 road2)
(build_straight_oneway junction0-2 junction1-2 road3)
(build_diagonal_oneway junction1-2 junction3-1 road3)
(build_straight_oneway junction0-2 junction1-2 road4)
(build_diagonal_oneway junction1-2 junction3-3 road4)
(build_straight_oneway junction0-0 junction1-0 road5)
(build_straight_oneway junction1-0 junction2-0 road5)
(build_straight_oneway junction2-0 junction3-0 road2)
(move_car_in_road junction0-0 junction1-0 car0 road0)
(move_car_in_road junction1-0 junction2-0 car0 road1)
(move_car_in_road junction2-0 junction3-0 car0 road2)
(move_car_in_road junction0-2 junction1-2 car1 road3)
(move_car_in_road junction1-2 junction3-1 car1 road3)
(move_car_in_road junction0-2 junction1-2 car2 road4)
(move_car_in_road junction1-2 junction3-3 car2 road4)
(move_car_in_road junction0-0 junction1-0 car3 road5)
(move_car_in_road junction1-0 junction2-0 car3 road5)
(move_car_in_road junction2-0 junction3-0 car3 road2)
(move_car_in_road junction0-2 junction1-2 car4 road6)
(move_car_in_road junction1-2 junction3-1 car4 road6)
(move_car_out_road junction3-1 junction3-1 car0 road2)
(move_car_out_road junction3-1 junction3-1 car1 road3)
(move_car_out_road junction3-3 junction3-3 car2 road4)
(move_car_out_road junction3-1 junction3-1 car3 road5)
(move_car_out_road junction3-1 junction3-1 car4 road6)
(car_arrived junction3-1 car0)
(car_arrived junction3-0 car1)
(car_arrived junction3-3 car2)
(car_arrived junction3-0 car3)
(car_arrived junction3-1 car4)",0,False,0.0,0,0,44.606,6336,1688
